x,y,class
1.2359862380891227,-0.015522009462292614,class_1
1.2318551159619349,0.04515913829197484,class_1
1.1182162934744146,0.06344274700849872,class_1
1.1873881331837977,0.031845396943755294,class_1
1.1727999222413277,-0.014389918833408219,class_1
1.2378342614572646,0.04473954487350088,class_1
1.1357367462026045,0.09028186910291186,class_1
1.2119509306694949,0.02898969090134472,class_1
1.2122152842811582,0.12248080537019619,class_1
1.138997436746317,0.13069767821516687,class_1
1.229965387522875,0.09953745480300283,class_1
1.1262995999755476,0.15841284957388563,class_1
1.1810769744014364,0.11530447011448303,class_1
1.1772485792891072,0.24959859560526687,class_1
1.1926213488717026,0.1474887430983504,class_1
1.2017641998465298,0.15952713690263082,class_1
1.2086702496846433,0.21079298885389128,class_1
1.136596858374266,0.356430361027306,class_1
1.2281454795263465,0.24747263291649987,class_1
1.2211381444604068,0.3302127659424073,class_1
1.1447491925147681,0.29742955175179575,class_1
1.261960693077398,0.3179593804338452,class_1
1.1541518759966833,0.2266505092740838,class_1
1.1603357823011191,0.26007983209944363,class_1
1.1211729962111392,0.333658592942497,class_1
1.1847028273846174,0.3997226539984061,class_1
1.042571477672991,0.40014335655209166,class_1
1.153902907477512,0.3765031125681724,class_1
1.1660862999204311,0.367402043434192,class_1
1.0498459517513483,0.4538043611342813,class_1
1.1347909244115542,0.5118519481776352,class_1
1.1182664534786184,0.41986091106524126,class_1
1.0827635964419355,0.41600373598263707,class_1
1.0373928947917666,0.48947392603126333,class_1
1.110097760356703,0.47147514899716714,class_1
1.0564094737566596,0.5208449853198805,class_1
1.1162951725876638,0.5208477879384593,class_1
1.085926872284317,0.512688918423526,class_1
1.0913732697439047,0.5472552541764458,class_1
1.16318623539988,0.618519098516525,class_1
0.9509958253418606,0.612059507854921,class_1
1.0269757457029747,0.5811011588826495,class_1
1.063954996531184,0.6695983384079236,class_1
1.069180229118324,0.6390745388850827,class_1
1.057814752308485,0.5875511774085997,class_1
0.9835255402041889,0.6954580448192419,class_1
1.031754041187393,0.6170351476127998,class_1
1.0215813581304276,0.7860596740839277,class_1
0.9957580793225539,0.6882561506769934,class_1
0.9726942795488652,0.6613044883176997,class_1
0.9867988605126611,0.7333800588980253,class_1
1.0082525536557345,0.7116551633951412,class_1
0.9547830232404856,0.7571049588557178,class_1
0.8587168794113551,0.7656055873516864,class_1
0.920953247500424,0.8172253869367582,class_1
0.916069802801324,0.7126255515336977,class_1
0.8641754888924659,0.7979930595829781,class_1
0.9227600728806427,0.7750663101140434,class_1
0.892063505501158,0.8544829363416896,class_1
0.8840180942747398,0.8269935768997259,class_1
0.9523596432282299,0.8585650295505693,class_1
